colorNameId,participantId,lang0,phaseNum,trialNum,tileNum,name,r,g,b,lab_l,lab_a,lab_b,bin
5203,3606,English (English),0,1,6,blue,0,92,255,45,41,-86,22
5204,3606,English (English),0,1,7,gold,255,188,0,80,11,82,4
5205,3606,English (English),0,1,8,yellow,255,236,0,92,-12,90,5
5206,3606,English (English),0,1,9,medium blue,0,158,255,63,0,-57,19
5207,3606,English (English),0,1,10,bright blue,0,223,255,81,-33,-28,17
5208,3606,English (English),0,1,11,royal blue,0,46,255,36,66,-101,24
5209,3605,English (English),0,3,0,,255,0,186,56,89,-27,30
5210,3605,English (English),0,3,1,,255,250,0,95,-19,93,6
5211,3605,English (English),0,3,2,,0,26,255,33,74,-105,25
5212,3605,English (English),0,3,3,,255,0,130,54,84,2,32
5213,3605,English (English),0,3,4,,255,166,0,75,23,79,3
5214,3605,English (English),0,3,5,,255,0,45,53,80,50,35
5215,3605,English (English),0,3,6,,235,0,255,56,95,-66,28
5216,3605,English (English),0,3,7,,255,207,0,84,2,85,4
5217,3605,English (English),0,3,8,,159,0,255,45,85,-86,26
5218,3605,English (English),0,3,9,,0,255,249,90,-49,-11,15
5219,3605,English (English),0,3,10,,255,99,0,61,56,71,1
5220,3605,English (English),0,3,11,,0,255,13,87,-85,82,10
5221,3606,English (English),0,3,0,bright purple,203,0,255,51,90,-75,27
5222,3606,English (English),0,3,1,red,255,0,42,53,80,52,35
5223,3606,English (English),0,3,2,medium blue,0,124,255,53,21,-72,21
5224,3606,English (English),0,3,3,sky blue,0,162,255,64,-1,-55,19
5225,3606,English (English),0,3,4,burnt orange,255,83,0,59,62,69,1
5226,3606,English (English),0,3,5,neon green,0,255,67,87,-83,70,10
5227,3606,English (English),0,3,6,raspberry,255,0,141,55,85,-3,32
5228,3606,English (English),0,3,7,chartreuse,96,255,0,88,-75,84,9
5229,3606,English (English),0,3,8,royal blue,0,16,255,33,76,-106,25
5230,3606,English (English),0,3,9,bright blue,0,255,238,90,-52,-6,15
5231,3606,English (English),0,3,10,orange,255,146,0,70,33,76,2
5232,3606,English (English),0,3,11,purple,150,0,255,43,84,-88,26
5233,3603,English (English),0,3,0,Seafoam Green,0,255,186,89,-65,19,13
5234,3603,English (English),0,3,1,Blue,0,34,255,34,71,-103,24
5235,3603,English (English),0,3,2,Burnt orange,255,86,0,59,61,70,1
5236,3603,English (English),0,3,3,Light Blue,0,255,254,91,-48,-13,15
5237,3603,English (English),0,3,4,Lime Green,120,255,0,89,-69,85,9
5238,3603,English (English),0,3,5,Yellow,255,221,0,88,-4,88,5
5239,3603,English (English),0,3,6,Azure Blue,0,191,255,72,-17,-42,18
5240,3603,English (English),0,3,7,Medium Blue,0,152,255,61,4,-60,20
5241,3603,English (English),0,3,8,Turquoise,0,255,199,89,-62,12,14
5242,3603,English (English),0,3,9,Yellow-Green,145,255,0,90,-62,86,8
5243,3603,English (English),0,3,10,Pink,255,0,184,56,89,-26,30
5244,3603,English (English),0,3,11,Electric Green,0,255,95,88,-81,60,11
5245,3607,"Polish (język polski, polszczyzna)",0,1,0,czerwony,255,0,64,53,81,40,34
5246,3607,"Polish (język polski, polszczyzna)",0,1,1,zielony,0,255,107,88,-79,55,11
5247,3607,"Polish (język polski, polszczyzna)",0,1,2,różowy,255,0,92,54,82,24,33
5248,3607,"Polish (język polski, polszczyzna)",0,1,3,różowy,255,0,156,55,86,-11,31
5249,3607,"Polish (język polski, polszczyzna)",0,1,4,pomarańczowy,255,141,0,69,36,75,2
5250,3607,"Polish (język polski, polszczyzna)",0,1,5,turkusowy,0,255,182,89,-66,21,13
5251,3607,"Polish (język polski, polszczyzna)",0,1,6,fioletowy,255,0,221,58,93,-44,29
5252,3607,"Polish (język polski, polszczyzna)",0,1,7,błękitny,0,255,253,91,-48,-13,15
5253,3607,"Polish (język polski, polszczyzna)",0,1,8,żółty,255,186,0,79,12,82,4
5254,3607,"Polish (język polski, polszczyzna)",0,1,9,żółty,255,246,0,94,-17,92,6
5255,3607,"Polish (język polski, polszczyzna)",0,1,10,fioletowy,127,0,255,40,83,-93,26
5256,3607,"Polish (język polski, polszczyzna)",0,1,11,pomarańczowy,255,77,0,58,65,69,0
5257,3608,English (English),0,1,0,Powder blue,0,155,255,62,2,-58,20
5258,3608,English (English),0,1,1,Yellow,255,234,0,91,-11,90,5
5259,3608,English (English),0,1,2,Fuscia,255,0,236,59,95,-51,29
5260,3608,English (English),0,1,3,Pale Green,0,255,123,88,-77,48,12
5261,3608,English (English),0,1,4,Red,255,0,38,53,80,54,35
5262,3608,English (English),0,1,5,Dark pink,255,0,78,53,81,32,34
5263,3608,English (English),0,1,6,Bright green,0,255,54,87,-84,74,10
5264,3608,English (English),0,1,7,Blue,41,0,255,33,79,-106,25
5265,3608,English (English),0,1,8,Lime green,73,255,0,88,-80,84,9
5266,3608,English (English),0,1,9,Blue,0,87,255,44,44,-87,23
5267,3608,English (English),0,1,10,Baby blue,0,186,255,71,-15,-44,18
5268,3608,English (English),0,1,11,Yellow green,201,255,0,93,-43,90,7
5269,3607,"Polish (język polski, polszczyzna)",0,3,0,granatowy,81,0,255,35,80,-101,25
5270,3607,"Polish (język polski, polszczyzna)",0,3,1,fioletowy,208,0,255,52,91,-73,27
5271,3607,"Polish (język polski, polszczyzna)",0,3,2,żółty,255,215,0,86,-1,87,5
5272,3607,"Polish (język polski, polszczyzna)",0,3,3,jasnoniebieski,0,139,255,57,11,-66,20
5273,3607,"Polish (język polski, polszczyzna)",0,3,4,błękitny,0,242,255,87,-42,-19,16
5274,3607,"Polish (język polski, polszczyzna)",0,3,5,błękitny,0,225,255,82,-34,-27,17
5275,3607,"Polish (język polski, polszczyzna)",0,3,6,turkusowy,0,255,214,90,-59,5,14
5276,3607,"Polish (język polski, polszczyzna)",0,3,7,ciemnoniebieski,0,113,255,50,28,-77,21
5277,3607,"Polish (język polski, polszczyzna)",0,3,8,czerwony,255,0,18,53,80,62,35
5278,3607,"Polish (język polski, polszczyzna)",0,3,9,miodowy,255,153,0,72,30,77,2
5279,3607,"Polish (język polski, polszczyzna)",0,3,10,seledynowy,115,255,0,89,-71,85,9
5280,3607,"Polish (język polski, polszczyzna)",0,3,11,różowy,255,0,190,57,90,-29,30
5281,3610,English (English),0,1,0,light blue,0,252,255,90,-46,-15,16
5282,3610,English (English),0,1,1,medium dark blue,83,0,255,36,80,-101,25
5283,3610,English (English),0,1,2,light green,0,255,111,88,-79,54,11
5284,3610,English (English),0,1,3,light blue,0,255,240,90,-52,-6,15
5285,3610,English (English),0,1,4,light tblue,0,229,255,83,-36,-25,16
5286,3610,English (English),0,1,5,medium dark blue,0,103,255,48,34,-81,22
5287,3610,English (English),0,1,6,medium dark blue,0,72,255,40,53,-93,23
5288,3610,English (English),0,1,7,pink,243,0,255,58,96,-64,28
5289,3610,English (English),0,1,8,pink,255,0,209,57,92,-38,29
5290,3610,English (English),0,1,9,light green,0,255,129,88,-76,46,12
5291,3610,English (English),0,1,10,pink,255,0,151,55,86,-8,31
5292,3610,English (English),0,1,11,light green,161,255,0,91,-57,87,8
5293,3609,English (English),0,1,0,Light blue,0,153,255,61,3,-59,20
5294,3609,English (English),0,1,1,yellow,255,215,0,86,-1,87,5
5295,3609,English (English),0,1,2,sky blue,0,167,255,65,-4,-53,19
5296,3609,English (English),0,1,3,lime green,137,255,0,90,-65,86,8
5297,3609,English (English),0,1,4,purple,147,0,255,43,84,-89,26
5298,3609,English (English),0,1,5,red,255,0,11,53,80,64,35
5299,3609,English (English),0,1,6,sea green,0,255,142,88,-74,40,12
5300,3609,English (English),0,1,7,orange,255,127,0,66,43,73,2
5301,3609,English (English),0,1,8,magenta,255,0,88,53,82,26,33
5302,3609,English (English),0,1,9,dark blue,2,0,255,32,79,-107,25
5303,3609,English (English),0,1,10,green,0,255,77,87,-82,67,10
5304,3609,English (English),0,1,11,pink,255,0,146,55,85,-5,31
5305,3607,"Polish (język polski, polszczyzna)",0,6,0,pomarańczowy,255,110,0,63,51,72,1
5306,3607,"Polish (język polski, polszczyzna)",0,6,1,granatowy,0,70,255,40,54,-94,23
5307,3607,"Polish (język polski, polszczyzna)",0,6,2,granatowy,0,59,255,38,60,-97,24
5308,3607,"Polish (język polski, polszczyzna)",0,6,3,seledynowy,188,255,0,92,-47,89,7
5309,3607,"Polish (język polski, polszczyzna)",0,6,4,różowy,255,0,250,60,97,-58,28
5310,3607,"Polish (język polski, polszczyzna)",0,6,5,błękitny,0,204,255,76,-24,-36,17
5311,3607,"Polish (język polski, polszczyzna)",0,6,6,różowy,255,0,135,55,85,0,32
5312,3607,"Polish (język polski, polszczyzna)",0,6,7,turkusowy,0,255,144,88,-74,39,12
5313,3607,"Polish (język polski, polszczyzna)",0,6,8,jasnoniebieski,0,177,255,68,-10,-48,19
5314,3607,"Polish (język polski, polszczyzna)",0,6,9,zielony,0,255,38,87,-85,78,10
5315,3607,"Polish (język polski, polszczyzna)",0,6,10,niebieski,0,115,255,51,26,-76,21
5316,3607,"Polish (język polski, polszczyzna)",0,6,11,jasnozielony,149,255,0,90,-61,86,8
5317,3608,English (English),0,3,0,Magenta,255,0,186,56,89,-27,30
5318,3608,English (English),0,3,1,Green,0,255,96,88,-80,60,11
5319,3608,English (English),0,3,2,Blue,0,112,255,50,28,-77,21
5320,3608,English (English),0,3,3,Lemon lime,173,255,0,91,-53,88,8
5321,3608,English (English),0,3,4,Golden yellow,255,174,0,77,19,80,3
5322,3608,English (English),0,3,5,Sky blue,0,219,255,80,-31,-29,17
5323,3608,English (English),0,3,6,Red,255,21,0,53,78,67,0
5324,3608,English (English),0,3,7,Seafoam green,0,255,188,89,-65,18,13
5325,3608,English (English),0,3,8,Teal green,0,255,197,89,-63,13,14
5326,3608,English (English),0,3,9,Yellow,255,250,0,95,-19,93,6
5327,3608,English (English),0,3,10,Blue,0,121,255,52,23,-73,21
5328,3608,English (English),0,3,11,Aqua blue,0,255,237,90,-53,-5,15
5329,3609,English (English),0,3,0,blue,0,119,255,52,24,-74,21
5330,3609,English (English),0,3,1,sky blue,0,181,255,69,-12,-47,18
5331,3609,English (English),0,3,2,lime green,82,255,0,88,-78,84,9
5332,3609,English (English),0,3,3,green,0,255,97,88,-80,59,11
5333,3609,English (English),0,3,4,light blue,0,255,226,90,-56,0,15
5334,3609,English (English),0,3,5,pink,255,0,228,58,94,-48,29
5335,3609,English (English),0,3,6,pink,228,0,255,55,94,-68,28
5336,3609,English (English),0,3,7,dark blue,0,93,255,45,40,-85,22
5337,3609,English (English),0,3,8,pink,255,0,182,56,89,-25,30
5338,3609,English (English),0,3,9,yellow,232,255,0,95,-30,92,6
5339,3609,English (English),0,3,10,dark blue,0,86,255,44,45,-88,23
5340,3609,English (English),0,3,11,magenta,255,0,122,54,84,7,32
5341,3603,English (English),0,6,0,Pastel blue,0,253,255,90,-47,-14,16
5342,3603,English (English),0,6,1,Seafoam Green,0,255,123,88,-77,48,12
5343,3603,English (English),0,6,2,,255,0,91,54,82,25,33
5344,3603,English (English),0,6,3,Navy Blue,0,85,255,43,45,-88,23
5345,3603,English (English),0,6,4,Orange,255,136,0,68,38,74,2
5346,3603,English (English),0,6,5,Blue,0,12,255,32,77,-106,25
5347,3603,English (English),0,6,6,Denim,0,108,255,49,31,-79,22
5348,3603,English (English),0,6,7,Pink,255,0,171,56,88,-19,31
5349,3603,English (English),0,6,8,Electric Yellow,235,255,0,95,-29,92,6
5350,3603,English (English),0,6,9,Red,255,6,0,53,79,67,0
5351,3603,English (English),0,6,10,Medium Blue,0,162,255,64,-1,-55,19
5352,3603,English (English),0,6,11,Gold,255,193,0,81,9,83,4
5353,3609,English (English),0,6,0,dark blue,0,41,255,35,69,-102,24
5354,3609,English (English),0,6,1,red,255,0,70,53,81,37,34
5355,3609,English (English),0,6,2,magenta,199,0,255,51,90,-76,27
5356,3609,English (English),0,6,3,butterscotch,255,154,0,72,29,77,3
5357,3609,English (English),0,6,4,light blue,0,255,223,90,-56,1,14
5358,3609,English (English),0,6,5,orange,255,59,0,56,70,68,0
5359,3609,English (English),0,6,6,light blue,0,241,255,87,-41,-20,16
5360,3609,English (English),0,6,7,teal,0,255,190,89,-64,17,13
5361,3609,English (English),0,6,8,light blue,0,212,255,78,-28,-33,17
5362,3609,English (English),0,6,9,lime green,197,255,0,93,-44,89,7
5363,3609,English (English),0,6,10,yellow,255,191,0,81,10,83,4
5364,3609,English (English),0,6,11,orange,255,100,0,61,55,71,1
5365,3610,English (English),0,3,0,royal blue,0,135,255,56,14,-67,20
5366,3610,English (English),0,3,1,red,255,0,74,53,81,35,34
5367,3610,English (English),0,3,2,grass green,0,255,49,87,-84,76,10
5368,3610,English (English),0,3,3,violet,168,0,255,46,86,-84,27
5369,3610,English (English),0,3,4,geranium,255,76,0,58,65,69,0
5370,3610,English (English),0,3,5,harvest orange,255,144,0,70,34,76,2
5371,3610,English (English),0,3,6,yellow orange,255,189,0,80,11,82,4
5372,3610,English (English),0,3,7,corn,255,224,0,89,-6,88,5
5373,3610,English (English),0,3,8,sunlight yellow,223,255,0,94,-34,91,7
5374,3610,English (English),0,3,9,sky blue,0,157,255,62,1,-57,19
5375,3610,English (English),0,3,10,chartreuse,110,255,0,89,-72,85,9
5376,3610,English (English),0,3,11,periwinkle,0,185,255,70,-14,-45,18
5377,3612,English (English),0,1,0,magenta,255,0,106,54,83,16,33
5378,3612,English (English),0,1,1,indigo,0,79,255,42,49,-90,23
5379,3612,English (English),0,1,2,scarlet,255,0,71,53,81,36,34
5380,3612,English (English),0,1,3,orange,255,154,0,72,29,77,3
5381,3612,English (English),0,1,4,red,255,0,8,53,80,65,35
5382,3612,English (English),0,1,5,turquoise,0,185,255,70,-14,-45,18
5383,3612,English (English),0,1,6,yellow,252,255,0,96,-22,94,6
5384,3612,English (English),0,1,7,royal blue,0,59,255,38,60,-97,24
5385,3612,English (English),0,1,8,fuschia,255,0,254,60,98,-60,28
5386,3612,English (English),0,1,9,gold,255,220,0,88,-4,88,5
5387,3612,English (English),0,1,10,light green,0,255,93,88,-81,61,11
5388,3612,English (English),0,1,11,carolina blue,0,255,238,90,-52,-6,15
5389,3608,English (English),0,6,0,Bright blue,0,245,255,88,-43,-18,16
5390,3608,English (English),0,6,1,Powder blue,0,172,255,67,-7,-51,19
5391,3608,English (English),0,6,2,Hot pink,255,0,141,55,85,-3,32
5392,3608,English (English),0,6,3,Golden yellow,255,202,0,83,4,84,4
5393,3608,English (English),0,6,4,Blue,0,63,255,39,58,-96,24
5394,3608,English (English),0,6,5,Pink,255,0,152,55,86,-9,31
5395,3608,English (English),0,6,6,Red orange,255,91,0,60,59,70,1
5396,3608,English (English),0,6,7,Burnt orange,255,127,0,66,43,73,2
5397,3608,English (English),0,6,8,Purple,160,0,255,45,85,-86,26
5398,3608,English (English),0,6,9,Fuschia,234,0,255,56,95,-66,28
5399,3608,English (English),0,6,10,Purple,171,0,255,46,87,-83,27
5400,3608,English (English),0,6,11,Dark pink,255,0,81,53,81,30,33
5401,3612,English (English),0,3,0,purple,144,0,255,42,84,-89,26
5402,3612,English (English),0,3,1,orange,255,126,0,66,43,73,2
5403,3612,English (English),0,3,2,indigo,0,112,255,50,28,-77,21
5404,3612,English (English),0,3,3,fuschia,255,0,192,57,90,-30,30
5405,3612,English (English),0,3,4,royal blue,63,0,255,34,79,-104,25
5406,3612,English (English),0,3,5,light turquoise,0,220,255,80,-32,-29,17
5407,3612,English (English),0,3,6,violet,170,0,255,46,86,-83,27
5408,3612,English (English),0,3,7,grass green,0,255,137,88,-75,42,12
5409,3612,English (English),0,3,8,carolina blue,0,231,255,84,-37,-24,16
5410,3612,English (English),0,3,9,greenish blue,0,255,222,90,-57,1,14
5411,3612,English (English),0,3,10,chartreuse,190,255,0,92,-47,89,7
5412,3612,English (English),0,3,11,blue,0,146,255,59,7,-62,20
5413,3614,English (English),0,1,0,Blue,0,136,255,56,13,-67,20
5414,3614,English (English),0,1,1,Royal blue,0,71,255,40,54,-93,23
5415,3614,English (English),0,1,2,Magenta,255,0,192,57,90,-30,30
5416,3614,English (English),0,1,3,Turquoise,0,195,255,73,-19,-40,18
5417,3614,English (English),0,1,4,Orange,255,193,0,81,9,83,4
5418,3614,English (English),0,1,5,Blue,0,135,255,56,14,-67,20
5419,3614,English (English),0,1,6,Fusia,207,0,255,52,91,-74,27
5420,3614,English (English),0,1,7,Yellow,255,233,0,91,-10,90,5
5421,3614,English (English),0,1,8,Sea green,0,255,178,89,-67,22,13
5422,3614,English (English),0,1,9,Lime green,187,255,0,92,-48,89,7
5423,3614,English (English),0,1,10,Aqua,0,220,255,80,-32,-29,17
5424,3614,English (English),0,1,11,Pink,255,0,107,54,83,16,33
5425,3610,English (English),0,6,0,fuschia,255,0,102,54,82,18,33
5426,3610,English (English),0,6,1,robin's egg blue,0,255,207,89,-60,8,14
5427,3610,English (English),0,6,2,golden yellow,255,178,0,77,17,80,3
5428,3610,English (English),0,6,3,sky blue,0,180,255,69,-11,-47,18
5429,3610,English (English),0,6,4,dark pink,255,0,120,54,83,8,32
5430,3610,English (English),0,6,5,bright yellow,254,255,0,97,-21,94,6
5431,3610,English (English),0,6,6,burnt orange,255,83,0,59,62,69,1
5432,3610,English (English),0,6,7,royal blue,0,48,255,36,66,-100,24
5433,3610,English (English),0,6,8,orchid,255,0,228,58,94,-48,29
5434,3610,English (English),0,6,9,tropical water blue,0,255,180,89,-67,21,13
5435,3610,English (English),0,6,10,violet,103,0,255,38,81,-98,26
5436,3610,English (English),0,6,11,red,255,0,30,53,80,58,35
5437,3612,English (English),0,6,0,lime green,66,255,0,88,-81,83,9
5438,3612,English (English),0,6,1,ocean blue,0,160,255,63,0,-56,19
5439,3612,English (English),0,6,2,chartreuse,149,255,0,90,-61,86,8
5440,3612,English (English),0,6,3,royal blue,0,115,255,51,26,-76,21
5441,3612,English (English),0,6,4,magenta,255,0,128,54,84,4,32
5442,3612,English (English),0,6,5,orange,255,109,0,63,51,71,1
5443,3612,English (English),0,6,6,neon green,0,255,64,87,-83,71,10
5444,3612,English (English),0,6,7,fuschia,255,0,226,58,94,-47,29
5445,3612,English (English),0,6,8,mint green,0,255,172,89,-68,25,13
5446,3612,English (English),0,6,9,dark pink,255,0,154,55,86,-10,31
5447,3612,English (English),0,6,10,goldish yellow,255,191,0,81,10,83,4
5448,3612,English (English),0,6,11,red,255,36,0,54,76,67,0
5449,3614,English (English),0,3,0,Violet,87,0,255,36,80,-100,25
5450,3614,English (English),0,3,1,Magenta,255,0,157,55,86,-11,31
5451,3614,English (English),0,3,2,Aqua,0,240,255,86,-41,-20,16
5452,3614,English (English),0,3,3,Royal blue,0,35,255,34,71,-103,24
5453,3614,English (English),0,3,4,Blue,0,161,255,63,-1,-56,19
5454,3614,English (English),0,3,5,Lime,64,255,0,88,-81,83,9
5455,3614,English (English),0,3,6,Red,255,0,32,53,80,57,35
5456,3614,English (English),0,3,7,Purple,132,0,255,41,83,-92,26
5457,3614,English (English),0,3,8,Green,0,255,114,88,-78,52,11
5458,3614,English (English),0,3,9,Orange,255,147,0,70,33,76,2
5459,3614,English (English),0,3,10,Orange-red,255,36,0,54,76,67,0
5460,3614,English (English),0,3,11,Magenta,255,0,136,55,85,0,32
5461,3618,English (English),0,1,0,Rose red,255,0,56,53,80,45,34
5462,3618,English (English),0,1,1,Marine blue,0,188,255,71,-16,-43,18
5463,3618,English (English),0,1,2,Tangerine,255,109,0,63,51,71,1
5464,3618,English (English),0,1,3,Aqua blue,0,250,255,89,-45,-16,16
5465,3618,English (English),0,1,4,Hot pink,255,0,170,56,88,-18,31
5466,3618,English (English),0,1,5,Fire Red,255,42,0,54,75,67,0
5467,3618,English (English),0,1,6,Fuschia,255,0,213,58,92,-40,29
5468,3618,English (English),0,1,7,Purple,198,0,255,50,90,-76,27
5469,3618,English (English),0,1,8,Blue,0,175,255,67,-9,-49,19
5470,3618,English (English),0,1,9,True red,255,0,20,53,80,61,35
5471,3618,English (English),0,1,10,Bright pink,255,0,121,54,84,8,32
5472,3618,English (English),0,1,11,Mustard yellow,255,175,0,77,18,80,3
5473,3544,English (English),0,1,0,Yellow,227,255,0,95,-32,92,7
5474,3544,English (English),0,1,1,Green,0,255,89,88,-81,63,11
5475,3544,English (English),0,1,2,Blue,0,80,255,42,48,-90,23
5476,3544,English (English),0,1,3,Blue,0,219,255,80,-31,-29,17
5477,3544,English (English),0,1,4,Yellow,255,240,0,93,-14,91,5
5478,3544,English (English),0,1,5,Pink,255,0,225,58,94,-46,29
5479,3544,English (English),0,1,6,Pink,255,0,135,55,85,0,32
5480,3544,English (English),0,1,7,Green,0,255,151,88,-72,35,12
5481,3544,English (English),0,1,8,Blue,0,148,255,60,6,-62,20
5482,3544,English (English),0,1,9,Orange,255,191,0,81,10,83,4
5483,3544,English (English),0,1,10,Red,255,0,69,53,81,37,34
5484,3544,English (English),0,1,11,Blue,0,167,255,65,-4,-53,19
5485,3621,English (English),0,1,0,yellow,220,255,0,94,-35,91,7
5486,3621,English (English),0,1,1,green,0,255,204,89,-61,10,14
5487,3621,English (English),0,1,2,green,0,255,116,88,-78,51,11
5488,3621,English (English),0,1,3,green,0,255,128,88,-76,46,12
5489,3621,English (English),0,1,4,green,0,255,189,89,-65,17,13
5490,3621,English (English),0,1,5,blue,0,254,255,90,-47,-14,15
5491,3621,English (English),0,1,6,purple,189,0,255,49,89,-78,27
5492,3621,English (English),0,1,7,green,0,255,63,87,-83,72,10
5493,3621,English (English),0,1,8,green,96,255,0,88,-75,84,9
5494,3621,English (English),0,1,9,blue,111,0,255,38,82,-96,26
5495,3621,English (English),0,1,10,pink,255,0,239,59,96,-53,29
5496,3621,English (English),0,1,11,pink,255,0,72,53,81,36,34
5497,3621,English (English),0,3,0,pink,255,0,126,54,84,5,32
5498,3621,English (English),0,3,1,purple,231,0,255,56,94,-67,28
5499,3621,English (English),0,3,2,pink,255,0,205,57,91,-36,30
5500,3621,English (English),0,3,3,yellow,168,255,0,91,-55,87,8
5501,3621,English (English),0,3,4,blue,0,67,255,39,56,-95,23
5502,3621,English (English),0,3,5,green,0,255,240,90,-52,-6,15
5503,3621,English (English),0,3,6,orange,255,159,0,73,27,78,3
5504,3621,English (English),0,3,7,blue,0,125,255,53,20,-72,21
5505,3621,English (English),0,3,8,blue,0,98,255,46,37,-83,22
5506,3621,English (English),0,3,9,blue,0,44,255,36,67,-101,24
5507,3621,English (English),0,3,10,red,255,0,4,53,80,66,35
5508,3621,English (English),0,3,11,yellow,255,209,0,85,1,86,4
5509,3618,English (English),0,3,0,Raspberry,255,0,86,53,82,28,33
5510,3618,English (English),0,3,1,Aquamarine,0,223,255,81,-33,-28,17
5511,3618,English (English),0,3,2,Royal blue,0,118,255,52,25,-75,21
5512,3618,English (English),0,3,3,Chartreuse,204,255,0,93,-41,90,7
5513,3618,English (English),0,3,4,Neon green,0,255,165,89,-70,29,13
5514,3618,English (English),0,3,5,Royal purple,153,0,255,44,85,-87,26
5515,3618,English (English),0,3,6,Azure blue,0,85,255,43,45,-88,23
5516,3618,English (English),0,3,7,Aqua,0,255,212,89,-59,6,14
5517,3618,English (English),0,3,8,Lemon yellow,255,254,0,96,-21,94,6
5518,3618,English (English),0,3,9,School bus yellow,255,208,0,85,1,85,4
5519,3618,English (English),0,3,10,Maize,255,220,0,88,-4,88,5
5520,3618,English (English),0,3,11,Turquoise,0,255,235,90,-53,-4,15
5521,3623,English (English),0,1,0,Gold,255,176,0,77,18,80,3
5522,3623,English (English),0,1,1,Lime green,0,255,60,87,-84,73,10
5523,3623,English (English),0,1,2,Mint green,0,255,178,89,-67,22,13
5524,3623,English (English),0,1,3,Hot pink,255,0,137,55,85,0,32
5525,3623,English (English),0,1,4,Purple,114,0,255,39,82,-96,26
5526,3623,English (English),0,1,5,Orange,255,116,0,64,48,72,1
5527,3623,English (English),0,1,6,Royal blue,0,112,255,50,28,-77,21
5528,3623,English (English),0,1,7,Blue,0,131,255,55,16,-69,21
5529,3623,English (English),0,1,8,Turquoise,0,254,255,90,-47,-14,15
5530,3623,English (English),0,1,9,Lime green,105,255,0,89,-73,84,9
5531,3623,English (English),0,1,10,Turquoise,0,255,227,90,-55,0,15
5532,3623,English (English),0,1,11,Orange,255,130,0,67,41,74,2
5533,3544,English (English),0,3,0,Red,255,25,0,53,77,67,0
5534,3544,English (English),0,3,1,Blue,0,197,255,74,-20,-39,18
5535,3544,English (English),0,3,2,Pink,255,0,175,56,88,-21,30
5536,3544,English (English),0,3,3,Pink,255,0,193,57,90,-30,30
5537,3544,English (English),0,3,4,Green,0,255,171,89,-69,26,13
5538,3544,English (English),0,3,5,Red,255,0,97,54,82,21,33
5539,3544,English (English),0,3,6,Blue,0,240,255,86,-41,-20,16
5540,3544,English (English),0,3,7,Blue,0,46,255,36,66,-101,24
5541,3544,English (English),0,3,8,Green,0,255,40,87,-85,78,10
5542,3544,English (English),0,3,9,Pink,255,0,255,60,98,-60,28
5543,3544,English (English),0,3,10,Yellow,181,255,0,92,-50,88,8
5544,3544,English (English),0,3,11,Green,42,255,0,87,-84,83,9
5545,3621,English (English),0,6,0,blue,0,23,255,33,75,-105,25
5546,3621,English (English),0,6,1,orange,255,119,0,65,47,73,1
5547,3621,English (English),0,6,2,pink,255,0,159,55,87,-12,31
5548,3621,English (English),0,6,3,orange,255,151,0,71,31,76,2
5549,3621,English (English),0,6,4,red,255,50,0,55,73,68,0
5550,3621,English (English),0,6,5,blue,0,211,255,78,-27,-33,17
5551,3621,English (English),0,6,6,pink,255,0,83,53,81,29,33
5552,3621,English (English),0,6,7,blue,0,138,255,57,12,-66,20
5553,3621,English (English),0,6,8,yellow,255,243,0,94,-15,92,5
5554,3621,English (English),0,6,9,orange,255,217,0,87,-2,87,5
5555,3621,English (English),0,6,10,blue,0,202,255,75,-23,-37,18
5556,3621,English (English),0,6,11,blue,0,160,255,63,0,-56,19
5557,3544,English (English),0,6,0,Turquoise,0,255,209,89,-60,7,14
5558,3544,English (English),0,6,1,Blue,0,116,255,51,26,-76,21
5559,3544,English (English),0,6,2,Yellow,234,255,0,95,-30,92,6
5560,3544,English (English),0,6,3,Purple,157,0,255,44,85,-86,26
5561,3544,English (English),0,6,4,Blue,49,0,255,33,79,-105,25
5562,3544,English (English),0,6,5,Red,255,0,6,53,80,65,35
5563,3544,English (English),0,6,6,Orange,255,115,0,64,49,72,1
5564,3544,English (English),0,6,7,Orange,255,130,0,67,41,74,2
5565,3544,English (English),0,6,8,Orange,255,166,0,75,23,79,3
5566,3544,English (English),0,6,9,Purple,170,0,255,46,86,-83,27
5567,3544,English (English),0,6,10,Blue,0,108,255,49,31,-79,22
5568,3544,English (English),0,6,11,Turquoise,0,255,224,90,-56,0,14
5569,3623,English (English),0,3,0,Sky blue,0,201,255,75,-22,-38,18
5570,3623,English (English),0,3,1,Pink,255,0,82,53,81,30,33
5571,3623,English (English),0,3,2,Blue,0,164,255,64,-2,-54,19
5572,3623,English (English),0,3,3,Fushia,255,0,244,59,96,-55,28
5573,3623,English (English),0,3,4,Yellow,255,220,0,88,-4,88,5
5574,3623,English (English),0,3,5,Lime green,168,255,0,91,-55,87,8
5575,3623,English (English),0,3,6,Yellow,255,251,0,96,-19,93,6
5576,3623,English (English),0,3,7,Gold,255,199,0,82,6,84,4
5577,3623,English (English),0,3,8,Fushia,217,0,255,53,92,-71,27
5578,3623,English (English),0,3,9,Royal blue,0,90,255,44,42,-86,22
5579,3623,English (English),0,3,10,Red,255,47,0,55,73,68,0
5580,3623,English (English),0,3,11,Fushia,255,0,247,59,97,-57,28
5581,3626,English (English),0,1,0,Blue,50,0,255,33,79,-105,25
5582,3626,English (English),0,1,1,Magenta,255,0,209,57,92,-38,29
5583,3626,English (English),0,1,2,Burnt orange,255,156,0,72,28,77,3
